0.178328 0.15372
0.15372 0.571655
0.571655 0.802406
0.802406 0.0330538
0.0330538 0.53445
0.53445 0.49848
0.49848 0.955361
0.955361 0.748293
0.748293 0.554584
0.554584 0.890737
0.890737 0.624849
0.624849 0.84204
0.84204 0.159768
0.159768 0.212752
0.212752 0.71471
0.71471 0.130427
0.130427 0.0909903
0.0909903 0.274588
0.274588 0.0029996
0.0029996 0.414293
0.414293 0.0268763
0.0268763 0.70982
0.70982 0.937897
0.937897 0.239911
0.239911 0.180896
0.180896 0.31754
0.31754 0.886991
0.886991 0.652059
0.652059 0.150335
0.150335 0.681346
0.681346 0.385815
0.385815 0.387725
0.387725 0.499741
0.499741 0.147533
0.147533 0.587187
0.587187 0.845576
0.845576 0.590109
0.590109 0.955409
0.955409 0.556146
0.556146 0.148152
0.148152 0.983305
0.983305 0.408767
0.408767 0.14182
0.14182 0.564899
0.564899 0.252126
0.252126 0.488515
0.488515 0.464031
0.464031 0.961095
0.961095 0.126031
0.126031 0.199757
0.199757 0.31925
0.31925 0.629269
0.629269 0.126712
0.126712 0.651254
0.651254 0.621634
0.621634 0.803073
0.803073 0.247842
0.247842 0.476432
0.476432 0.389314
0.389314 0.20325
0.20325 0.0283752
0.0283752 0.901673
0.901673 0.426497
0.426497 0.142021
0.142021 0.947487
0.947487 0.410313
0.410313 0.131189
0.131189 0.885648
0.885648 0.0921736
0.0921736 0.162199
0.162199 0.0710636
0.0710636 0.365339
0.365339 0.253057
0.253057 0.135109
0.135109 0.783153
0.783153 0.455307
0.455307 0.349524
0.349524 0.4523
0.4523 0.808945
0.808945 0.931674
0.931674 0.651646
0.651646 0.215248
0.215248 0.679592
0.679592 0.908922
0.908922 0.250126
0.250126 0.86086
0.86086 0.471262
0.471262 0.505956
0.505956 0.600394
0.600394 0.817562
0.817562 0.755844
0.755844 0.462245
0.462245 0.951367
0.951367 0.632739
0.632739 0.43933
0.43933 0.824697
0.824697 0.688981
0.688981 0.702207
0.702207 0.987145
0.987145 0.954415
0.954415 0.85127
0.85127 0.289316
0.289316 0.537426
0.537426 0.514435
0.514435 0.103434
0.103434 0.414028
0.414028 0.576717
0.576717 0.876566
0.876566 0.440039
0.440039 0.729748
0.729748 0.869264
0.869264 0.715642
0.715642 0.80072
0.80072 0.706535
0.706535 0.741716
0.741716 0.0190924
0.0190924 0.886031
0.886031 0.524987
0.524987 0.463323
0.463323 0.0651939
0.0651939 0.713422
0.713422 0.488943
0.488943 0.667679
0.667679 0.682049
0.682049 0.199555
0.199555 0.916634
0.916634 0.865883
0.865883 0.890019
0.890019 0.543948
0.543948 0.139195
0.139195 0.450347
0.450347 0.989362
0.989362 0.215532
0.215532 0.446023
0.446023 0.315732
0.315732 0.514659
0.514659 0.881504
0.881504 0.439726
0.439726 0.467532
0.467532 0.80665
0.80665 0.365158
0.365158 0.211519
0.211519 0.999117
0.999117 0.153604
0.153604 0.630488
0.630488 0.61635
0.61635 0.000595042
0.000595042 0.000879
0.000879 0.773352
0.773352 0.727335
0.727335 0.319178
0.319178 0.417724
0.417724 0.682494
0.682494 0.680562
0.680562 0.205262
0.205262 0.83642
0.83642 0.708921
0.708921 0.828708
0.828708 0.0945488
0.0945488 0.0817376
0.0817376 0.764005
0.764005 0.629572
0.629572 0.213852
0.213852 0.213547
0.213547 0.0810608
0.0810608 0.388823
0.388823 0.95216
0.95216 0.947545
0.947545 0.389854
0.389854 0.269215
0.269215 0.692169
0.692169 0.284035
0.284035 0.776866
0.776866 0.783865
0.783865 0.42246
0.42246 0.282156
0.282156 0.193967
0.193967 0.0113162
0.0113162 0.191824
0.191824 0.983236
0.983236 0.244054
0.244054 0.819726
0.819726 0.136455
0.136455 0.398144
0.398144 0.60101
0.60101 0.17688
0.17688 0.828355
0.828355 0.157731
0.157731 0.987937
0.987937 0.257169
0.257169 0.233599
0.233599 0.101637
0.101637 0.219411
0.219411 0.634717
0.634717 0.696007
0.696007 0.79477
0.79477 0.696243
0.696243 0.75294
0.75294 0.669521
0.669521 0.63343
0.63343 0.0564407
0.0564407 0.598217
0.598217 0.227008
0.227008 0.318778
0.318778 0.699834
0.699834 0.117437
0.117437 0.762571
0.762571 0.526123
0.526123 0.553911
0.553911 0.587989
0.587989 0.329666
0.329666 0.702989
0.702989 0.143045
0.143045 0.161688
0.161688 0.485325
0.485325 0.860226
0.860226 0.813266
0.813266 0.556836
0.556836 0.738997
0.738997 0.316007
0.316007 0.135332
0.135332 0.528548
0.528548 0.310739
0.310739 0.588119
0.588119 0.518084
0.518084 0.430848
0.430848 0.258843
0.258843 0.370226
0.370226 0.393018
0.393018 0.446866
0.446866 0.475896
0.475896 0.387831
0.387831 0.279293
0.279293 0.0782632
0.0782632 0.369742
0.369742 0.253922
0.253922 0.671784
0.671784 0.676237
0.676237 0.513936
0.513936 0.728608
0.728608 0.720768
0.720768 0.944753
0.944753 0.460697
0.460697 0.940163
0.940163 0.32156
0.32156 0.460434
0.460434 0.517145
0.517145 0.661355
0.661355 0.401833
0.401833 0.60564
0.60564 0.986503
0.986503 0.150394
0.150394 0.670098
0.670098 0.343818
0.343818 0.54171
0.54171 0.522808
0.522808 0.829239
0.829239 0.0149506
0.0149506 0.27421
0.27421 0.642979
0.642979 0.546137
0.546137 0.917848
0.917848 0.266613
0.266613 0.970087
0.970087 0.246733
0.246733 0.843975
0.843975 0.694024
0.694024 0.455752
0.455752 0.817101
0.817101 0.0220837
0.0220837 0.160749
0.160749 0.70695
0.70695 0.707826
0.707826 0.436638
0.436638 0.582421
0.582421 0.75171
0.75171 0.991533
0.991533 0.695679
0.695679 0.279512
0.279512 0.753863
0.753863 0.171179
0.171179 0.00425392
0.00425392 0.495691
0.495691 0.0799169
0.0799169 0.163081
0.163081 0.903301
0.903301 0.782992
0.782992 0.746679
0.746679 0.436426
0.436426 0.00634169
0.00634169 0.584787
0.584787 0.518478
0.518478 0.0668498
0.0668498 0.544023
0.544023 0.389731
0.389731 0.215826
0.215826 0.385769
0.385769 0.626861
0.626861 0.659053
0.659053 0.70932
0.70932 0.538661
0.538661 0.280289
0.280289 0.815932
0.815932 0.37191
0.37191 0.686102
0.686102 0.310169
0.310169 0.00934752
0.00934752 0.103797
0.103797 0.52096
0.52096 0.77588
0.77588 0.220685
0.220685 0.0552788
0.0552788 0.0706349
0.0706349 0.160274
0.160274 0.723764
0.723764 0.297022
0.297022 0.0506026
0.0506026 0.477804
0.477804 0.457162
0.457162 0.519988
0.519988 0.44649
0.44649 0.150312
0.150312 0.285942
0.285942 0.833682
0.833682 0.695637
0.695637 0.577776
0.577776 0.681164
0.681164 0.331175
0.331175 0.0574753
0.0574753 0.986883
0.986883 0.542393
0.542393 0.00165742
0.00165742 0.856193
0.856193 0.0293555
0.0293555 0.37755
0.37755 0.489652
0.489652 0.576173
0.576173 0.738959
0.738959 0.679332
0.679332 0.536267
0.536267 0.0355877
0.0355877 0.122507
0.122507 0.973356
0.973356 0.188276
0.188276 0.351319
0.351319 0.614125
0.614125 0.607611
0.607611 0.125933
0.125933 0.552862
0.552862 0.954028
0.954028 0.356925
0.356925 0.838102
0.838102 0.974252
0.974252 0.259014
0.259014 0.251528
0.251528 0.424336
0.424336 0.813048
0.813048 0.897914
0.897914 0.244586
0.244586 0.760617
0.760617 0.694856
0.694856 0.451851
0.451851 0.26362
0.26362 0.665503
0.665503 0.116571
0.116571 0.209562
0.209562 0.113676
0.113676 0.546975
0.546975 0.00607937
0.00607937 0.175974
0.175974 0.599359
0.599359 0.431908
0.431908 0.0825065
0.0825065 0.687414
0.687414 0.37531
0.37531 0.836207
0.836207 0.123637
0.123637 0.973346
0.973346 0.0296353
0.0296353 0.0803531
0.0803531 0.494245
0.494245 0.769437
0.769437 0.93403
0.93403 0.250155
0.250155 0.359658
0.359658 0.769114
0.769114 0.499955
0.499955 0.749252
0.749252 0.671903
0.671903 0.681666
0.681666 0.75677
0.75677 0.0363676
0.0363676 0.230572
0.230572 0.221667
0.221667 0.562602
0.562602 0.652622
0.652622 0.61661
0.61661 0.371466
0.371466 0.224801
0.224801 0.233691
0.233691 0.653012
0.653012 0.165928
0.165928 0.744104
0.744104 0.159758
0.159758 0.0476386
0.0476386 0.661994
0.661994 0.124945
0.124945 0.949157
0.949157 0.48418
0.48418 0.621046
0.621046 0.914025
0.914025 0.0179445
0.0179445 0.593546
0.593546 0.721872
0.721872 0.496582
0.496582 0.0536944
0.0536944 0.441633
0.441633 0.519175
0.519175 0.771944
0.771944 0.0653563
0.0653563 0.44279
0.44279 0.97718
0.97718 0.467741
0.467741 0.329056
0.329056 0.44593
0.44593 0.743274
0.743274 0.205341
0.205341 0.171379
0.171379 0.37252
0.37252 0.939725
0.939725 0.964851
0.964851 0.254957
0.254957 0.0703352
0.0703352 0.123849
0.123849 0.526338
0.526338 0.160083
0.160083 0.517707
0.517707 0.105185
0.105185 0.841576
0.841576 0.368562
0.368562 0.42389
0.42389 0.327228
0.327228 0.713547
0.713547 0.576776
0.576776 0.871884
0.871884 0.758246
0.758246 0.836598
0.836598 0.699791
0.699791 0.38906
0.38906 0.935242
0.935242 0.605603
0.605603 0.362084
0.362084 0.539505
0.539505 0.455072
0.455072 0.401692
0.401692 0.24044
0.24044 0.0830857
0.0830857 0.421579
0.421579 0.47238
0.47238 0.289766
0.289766 0.104969
0.104969 0.216386
0.216386 0.802019
0.802019 0.527439
0.527439 0.66882
0.66882 0.863643
0.863643 0.24375
0.24375 0.711564
0.711564 0.263663
0.263663 0.382822
0.382822 0.0810055
0.0810055 0.459763
0.459763 0.232867
0.232867 0.795353
0.795353 0.491343
0.491343 0.00322878
0.00322878 0.266119
0.266119 0.664689
0.664689 0.425191
0.425191 0.186825
0.186825 0.963476
0.963476 0.134039
0.134039 0.795856
0.795856 0.946045
0.946045 0.171155
0.171155 0.606001
0.606001 0.0638036
0.0638036 0.347492
0.347492 0.292468
0.292468 0.509658
0.509658 0.825837
0.825837 0.834338
0.834338 0.726443
0.726443 0.329434
0.329434 0.802084
0.802084 0.631763
0.631763 0.0453407
0.0453407 0.0414204
0.0414204 0.153315
0.153315 0.767065
0.767065 0.0617314
0.0617314 0.519303
0.519303 0.92915
0.92915 0.220516
0.220516 0.204563
0.204563 0.0889927
0.0889927 0.699691
0.699691 0.706461
0.706461 0.494631
0.494631 0.261779
0.261779 0.711571
0.711571 0.378366
0.378366 0.200645
0.200645 0.232608
0.232608 0.436096
0.436096 0.469498
0.469498 0.861187
0.861187 0.977238
0.977238 0.444519
0.444519 0.0342431
0.0342431 0.523772
0.523772 0.0316388
0.0316388 0.753174
0.753174 0.591588
0.591588 0.822891
0.822891 0.329579
0.329579 0.232078
0.232078 0.536528
0.536528 0.430618
0.430618 0.403581
0.403581 0.987325
0.987325 0.96691
0.96691 0.850531
0.850531 0.867514
0.867514 0.311605
0.311605 0.14839
0.14839 0.997599
0.997599 0.639523
0.639523 0.468075
0.468075 0.931915
0.931915 0.690773
0.690773 0.815407
0.815407 0.541535
0.541535 0.572807
0.572807 0.159216
0.159216 0.94525
0.94525 0.821334
0.821334 0.155414
0.155414 0.0410748
0.0410748 0.343613
0.343613 0.110019
0.110019 0.0965383
0.0965383 0.518773
0.518773 0.022405
0.022405 0.561484
0.561484 0.856876
0.856876 0.516908
0.516908 0.674525
0.674525 0.737175
0.737175 0.69846
0.69846 0.0227995
0.0227995 0.191984
0.191984 0.670991
0.670991 0.345872
0.345872 0.0662903
0.0662903 0.14071
0.14071 0.921117
0.921117 0.221656
0.221656 0.380115
0.380115 0.586016
0.586016 0.167313
0.167313 0.0263397
0.0263397 0.691126
0.691126 0.762344
0.762344 0.713695
0.713695 0.0773243
0.0773243 0.589809
0.589809 0.925503
0.925503 0.929698
0.929698 0.430446
0.430446 0.50597
0.50597 0.831256
0.831256 0.919236
0.919236 0.601638
0.601638 0.723836
0.723836 0.519337
0.519337 0.490817
0.490817 0.161419
0.161419 0.976116
0.976116 0.57436
0.57436 0.273251
0.273251 0.531427
0.531427 0.698558
0.698558 0.667049
0.667049 0.0974325
0.0974325 0.548736
0.548736 0.610738
0.610738 0.667965
0.667965 0.495125
0.495125 0.571583
0.571583 0.588888
0.588888 0.441313
0.441313 0.151217
0.151217 0.502275
0.502275 0.731364
0.731364 0.0316565
0.0316565 0.0516167
0.0516167 0.522063
0.522063 0.320642
0.320642 0.0350595
0.0350595 0.245142
0.245142 0.107181
0.107181 0.382969
0.382969 0.551829
0.551829 0.597169
0.597169 0.611111
0.611111 0.935251
0.935251 0.77203
0.77203 0.513148
0.513148 0.486681
0.486681 0.650128
0.650128 0.696996
0.696996 0.407538
0.407538 0.48685
0.48685 0.479783
0.479783 0.71045
0.71045 0.534199
0.534199 0.276647
0.276647 0.605538
0.605538 0.280104
0.280104 0.703369
0.703369 0.53049
0.53049 0.938254
0.938254 0.235403
0.235403 0.413494
0.413494 0.597476
0.597476 0.783002
0.783002 0.920252
0.920252 0.681491
0.681491 0.821177
0.821177 0.527413
0.527413 0.23027
0.23027 0.143684
0.143684 0.899521
0.899521 0.251422
0.251422 0.651515
0.651515 0.00481561
0.00481561 0.935936
0.935936 0.275353
0.275353 0.858766
0.858766 0.278929
0.278929 0.952431
0.952431 0.50682
0.50682 0.12295
0.12295 0.416475
0.416475 0.702471
0.702471 0.436491
0.436491 0.107739
0.107739 0.766175
0.766175 0.0998656
0.0998656 0.441265
0.441265 0.344576
0.344576 0.297064
0.297064 0.757621
0.757621 0.33851
0.33851 0.330758
0.330758 0.0556062
0.0556062 0.573183
0.573183 0.485286
0.485286 0.202482
0.202482 0.114475
0.114475 0.974348
0.974348 0.864609
0.864609 0.491841
0.491841 0.367395
0.367395 0.804912
0.804912 0.162204
0.162204 0.15958
0.15958 0.0577229
0.0577229 0.149251
0.149251 0.468101
0.468101 0.380608
0.380608 0.883705
0.883705 0.424134
0.424134 0.412248
0.412248 0.651295
0.651295 0.308327
0.308327 0.0601425
0.0601425 0.814416
0.814416 0.897657
0.897657 0.919492
0.919492 0.901218
0.901218 0.770046
0.770046 0.170796
0.170796 0.572442
0.572442 0.0314038
0.0314038 0.803268
0.803268 0.522215
0.522215 0.861622
0.861622 0.277198
0.277198 0.869494
0.869494 0.586862
0.586862 0.389172
0.389172 0.811895
0.811895 0.52567
0.52567 0.939871
0.939871 0.420038
0.420038 0.579863
0.579863 0.749145
0.749145 0.880784
0.880784 0.338085
0.338085 0.189549
0.189549 0.743126
0.743126 0.718919
0.718919 0.879162
0.879162 0.072869
0.072869 0.710114
0.710114 0.87906
0.87906 0.359379
0.359379 0.0898531
0.0898531 0.161029
0.161029 0.416796
0.416796 0.0964286
0.0964286 0.674693
0.674693 0.562612
0.562612 0.813047
0.813047 0.878192
0.878192 0.76936
0.76936 0.635205
0.635205 0.896524
0.896524 0.878413
0.878413 0.486471
0.486471 0.113071
0.113071 0.377485
0.377485 0.38262
0.38262 0.687578
0.687578 0.12174
0.12174 0.0768218
0.0768218 0.143302
0.143302 0.477641
0.477641 0.708588
0.708588 0.238019
0.238019 0.390967
0.390967 0.975881
0.975881 0.628767
0.628767 0.681199
0.681199 0.908691
0.908691 0.3624
0.3624 0.859213
0.859213 0.794278
0.794278 0.428873
0.428873 0.073511
0.073511 0.498631
0.498631 0.483873
0.483873 0.450735
0.450735 0.499657
0.499657 0.740759
0.740759 0.932843
0.932843 0.300122
0.300122 0.146196
0.146196 0.110018
0.110018 0.080322
0.080322 0.972476
0.972476 0.408177
0.408177 0.23841
0.23841 0.96316
0.96316 0.833474
0.833474 0.19808
0.19808 0.129482
0.129482 0.196307
0.196307 0.339119
0.339119 0.575679
0.575679 0.440268
0.440268 0.585675
0.585675 0.432877
0.432877 0.368203
0.368203 0.382317
0.382317 0.600133
0.600133 0.429473
0.429473 0.148787
0.148787 0.670197
0.670197 0.995401
0.995401 0.698066
0.698066 0.40274
0.40274 0.849278
0.849278 0.819527
0.819527 0.793382
0.793382 0.374249
0.374249 0.00960789
0.00960789 0.479779
0.479779 0.639058
0.639058 0.646495
0.646495 0.644898
0.644898 0.799035
0.799035 0.377364
0.377364 0.357672
0.357672 0.3895
0.3895 0.334307
0.334307 0.693589
0.693589 0.144897
0.144897 0.291525
0.291525 0.666856
0.666856 0.854365
0.854365 0.314699
0.314699 0.144142
0.144142 0.602249
0.602249 0.0055882
0.0055882 0.92083
0.92083 0.381955
0.381955 0.516531
0.516531 0.344456
0.344456 0.264133
0.264133 0.291
0.291 0.833648
0.833648 0.124391
0.124391 0.634619
0.634619 0.0486974
0.0486974 0.458046
0.458046 0.376817
0.376817 0.155873
0.155873 0.755856
0.755856 0.665973
0.665973 0.0115306
0.0115306 0.794881
0.794881 0.560914
0.560914 0.288654
0.288654 0.41556
0.41556 0.320611
0.320611 0.51459
0.51459 0.719155
0.719155 0.842044
0.842044 0.231895
0.231895 0.465007
0.465007 0.373359
0.373359 0.0500431
0.0500431 0.0738503
0.0738503 0.202449
0.202449 0.566183
0.566183 0.831524
0.831524 0.422552
0.422552 0.839549
0.839549 0.293043
0.293043 0.181196
0.181196 0.357526
0.357526 0.93411
0.93411 0.589419
0.589419 0.36904
0.36904 0.463059
0.463059 0.62783
0.62783 0.944452
0.944452 0.405786
0.405786 0.0504816
0.0504816 0.44485
0.44485 0.595927
0.595927 0.748311
0.748311 0.864172
0.864172 0.131023
0.131023 0.104579
0.104579 0.665308
0.665308 0.833378
0.833378 0.581285
0.581285 0.658594
0.658594 0.982032
0.982032 0.018916
0.018916 0.921473
0.921473 0.194679
0.194679 0.967723
0.967723 0.523072
0.523072 0.278796
0.278796 0.719795
0.719795 0.590459
0.590459 0.837082
0.837082 0.834691
0.834691 0.659888
0.659888 0.730448
0.730448 0.643027
0.643027 0.349529
0.349529 0.534876
0.534876 0.664147
0.664147 0.323429
0.323429 0.869188
0.869188 0.44237
0.44237 0.917967
0.917967 0.276668
0.276668 0.951753
0.951753 0.117238
0.117238 0.416007
0.416007 0.836375
0.836375 0.962535
0.962535 0.332928
0.332928 0.526182
0.526182 0.535956
0.535956 0.818107
0.818107 0.92989
0.92989 0.662893
0.662893 0.243228
0.243228 0.941429
0.941429 0.596723
0.596723 0.126034
0.126034 0.246974
0.246974 0.886726
0.886726 0.196178
0.196178 0.162958
0.162958 0.835997
0.835997 0.602405
0.602405 0.623243
0.623243 0.838679
0.838679 0.671648
0.671648 0.391555
0.391555 0.871284
0.871284 0.667348
0.667348 0.115607
0.115607 4.02252e-05
4.02252e-05 0.676065
0.676065 0.628753
0.628753 0.454547
0.454547 0.574346
0.574346 0.0322694
0.0322694 0.351393
0.351393 0.855082
0.855082 0.370837
0.370837 0.661425
0.661425 0.57643
0.57643 0.0599598
0.0599598 0.744468
0.744468 0.279493
0.279493 0.442624
0.442624 0.17642
0.17642 0.0918009
0.0918009 0.897245
0.897245 0.992419
0.992419 0.594159
0.594159 0.0330036
0.0330036 0.690932
0.690932 0.487212
0.487212 0.56934
0.56934 0.895724
0.895724 0.434503
0.434503 0.688594
0.688594 0.203158
0.203158 0.48172
0.48172 0.272443
0.272443 0.94712
0.94712 0.2443
0.2443 0.953262
0.953262 0.476952
0.476952 0.127088
0.127088 0.961436
0.961436 0.857156
0.857156 0.21741
0.21741 0.00700794
0.00700794 0.782475
0.782475 0.0503933
0.0503933 0.960055
0.960055 0.641374
0.641374 0.5734
0.5734 0.137093
0.137093 0.129043
0.129043 0.824627
0.824627 0.501854
0.501854 0.655888
0.655888 0.505059
0.505059 0.526454
0.526454 0.118397
0.118397 0.903056
0.903056 0.668904
0.668904 0.277586
0.277586 0.386707
0.386707 0.391493
0.391493 0.831097
0.831097 0.243001
0.243001 0.123444
0.123444 0.728307
0.728307 0.648075
0.648075 0.201217
0.201217 0.848695
0.848695 0.0225564
0.0225564 0.105562
0.105562 0.187979
0.187979 0.360967
0.360967 0.779658
0.779658 0.719204
0.719204 0.666364
0.666364 0.580969
0.580969 0.351173
0.351173 0.157154
0.157154 0.292091
0.292091 0.16911
0.16911 0.223697
0.223697 0.671351
0.671351 0.404765
0.404765 0.88651
0.88651 0.579362
0.579362 0.341848
0.341848 0.43724
0.43724 0.699639
0.699639 0.834283
0.834283 0.791982
0.791982 0.849068
0.849068 0.28222
0.28222 0.264662
0.264662 0.169961
0.169961 0.533532
0.533532 0.0731837
0.0731837 0.998736
0.998736 0.750171
0.750171 0.122221
0.122221 0.1646
0.1646 0.425107
0.425107 0.773202
0.773202 0.213568
0.213568 0.433928
0.433928 0.0330772
0.0330772 0.929321
0.929321 0.106043
0.106043 0.266287
0.266287 0.482049
0.482049 0.79278
0.79278 0.257524
0.257524 0.213916
0.213916 0.282464
0.282464 0.380628
0.380628 0.208123
0.208123 0.928528
0.928528 0.764064
0.764064 0.616563
0.616563 0.575853
0.575853 0.356334
0.356334 0.907848
0.907848 0.197901
0.197901 0.114107
0.114107 0.79114
0.79114 0.698163
0.698163 0.0182512
0.0182512 0.747969
0.747969 0.114529
0.114529 0.894964
0.894964 0.654629
0.654629 0.345891
0.345891 0.382413
0.382413 0.215049
0.215049 0.331292
0.331292 0.0177851
0.0177851 0.914368
0.914368 0.78547
0.78547 0.393451
0.393451 0.729983
0.729983 0.831551
0.831551 0.877797
0.877797 0.129609
0.129609 0.343425
0.343425 0.94207
0.94207 0.362191
0.362191 0.35206
0.35206 0.0806552
0.0806552 0.571891
0.571891 0.776393
0.776393 0.844201
0.844201 0.493295
0.493295 0.817317
0.817317 0.642734
0.642734 0.435375
0.435375 0.352314
0.352314 0.349157
0.349157 0.281545
0.281545 0.919119
0.919119 0.626152
0.626152 0.74458
0.74458 0.15754
0.15754 0.776418
0.776418 0.251955
0.251955 0.612058
0.612058 0.854603
0.854603 0.314608
0.314608 0.608444
0.608444 0.125922
0.125922 0.373662
0.373662 0.133293
0.133293 0.261863
0.261863 0.126031
0.126031 0.202817
0.202817 0.750525
0.750525 0.0709501
0.0709501 0.458914
0.458914 0.963244
0.963244 0.234676
0.234676 0.197518
0.197518 0.683946
0.683946 0.0813265
0.0813265 0.854236
0.854236 0.152563
0.152563 0.120177
0.120177 0.809124
0.809124 0.944193
0.944193 0.0455203
0.0455203 0.0602624
0.0602624 0.829722
0.829722 0.141179
0.141179 0.801168
0.801168 0.227489
0.227489 0.399215
0.399215 0.599194
0.599194 0.655206
0.655206 0.0537268
0.0537268 0.986364
0.986364 0.812305
0.812305 0.41358
0.41358 0.0318384
0.0318384 0.108049
0.108049 0.974467
0.974467 0.867119
0.867119 0.67108
0.67108 0.834369
0.834369 0.238217
0.238217 0.716939
0.716939 0.589708
0.589708 0.22254
0.22254 0.227762
0.227762 0.00157362
0.00157362 0.447814
0.447814 0.409766
0.409766 0.933005
0.933005 0.0224617
0.0224617 0.513499
0.513499 0.376501
0.376501 0.859511
0.859511 0.793872
0.793872 0.609468
0.609468 0.331804
0.331804 0.624005
0.624005 0.653873
0.653873 0.64439
0.64439 0.25912
0.25912 0.0260003
0.0260003 0.987042
0.987042 0.207749
0.207749 0.642325
0.642325 0.560325
0.560325 0.376933
0.376933 0.120691
0.120691 0.449107
0.449107 0.137716
0.137716 0.5858
0.5858 0.5426
0.5426 0.483601
0.483601 0.8866
0.8866 0.0815947
0.0815947 0.362593
0.362593 0.100809
0.100809 0.299211
0.299211 0.841668
0.841668 0.913002
0.913002 0.827927
0.827927 0.970299
0.970299 0.81328
0.81328 0.797872
0.797872 0.839796
0.839796 0.44872
0.44872 0.642095
0.642095 0.693926
0.693926 0.815759
0.815759 0.468209
0.468209 0.193634
0.193634 0.401555
0.401555 0.930652
0.930652 0.467209
0.467209 0.378445
0.378445 0.517596
0.517596 0.227756
0.227756 0.899267
0.899267 0.985847
0.985847 0.136994
0.136994 0.458481
0.458481 0.689134
0.689134 0.279015
0.279015 0.409278
0.409278 0.739932
0.739932 0.0312551
0.0312551 0.303932
0.303932 0.192647
0.192647 0.813189
0.813189 0.274869
0.274869 0.717761
0.717761 0.408626
0.408626 0.785073
0.785073 0.722293
0.722293 0.577059
0.577059 0.632939
0.632939 0.798596
0.798596 0.000275349
0.000275349 0.627795
0.627795 0.346431
0.346431 0.471857
0.471857 0.492207
0.492207 0.52962
0.52962 0.318549
0.318549 0.857925
0.857925 0.138002
0.138002 0.399142
0.399142 0.386913
0.386913 0.846436
0.846436 0.0561348
0.0561348 0.456879
0.456879 0.765532
0.765532 0.292495
0.292495 0.961921
0.961921 1
1 0.999092
0.999092 0.741617
0.741617 0.349783
0.349783 0.796585
0.796585 0.199
0.199 0.600734
0.600734 0.542825
0.542825 0.251693
0.251693 0.201617
0.201617 0.575624
0.575624 0.513759
0.513759 0.747701
0.747701 0.60802
0.60802 0.989635
0.989635 0.79845
0.79845 0.554778
0.554778 0.146671
0.146671 0.10701
0.10701 0.523785
0.523785 0.2463
0.2463 0.571627
0.571627 0.334365
0.334365 0.678709
0.678709 0.0693666
0.0693666 0.844641
0.844641 0.876262
0.876262 0.332073
0.332073 0.1454
0.1454 0.744075
0.744075 0.661891
0.661891 0.402784
0.402784 0.585027
0.585027 0.555453
0.555453 0.494116
0.494116 0.614501
0.614501 0.92483
0.92483 0.613926
0.613926 0.256384
0.256384 0.0396633
0.0396633 0.620714
0.620714 0.343489
0.343489 0.0241668
0.0241668 0.171394
0.171394 0.610723
0.610723 0.423845
0.423845 0.568438
0.568438 0.730373
0.730373 0.373973
0.373973 0.365644
0.365644 0.376277
0.376277 0.0866058
0.0866058 0.583115
0.583115 0.418166
0.418166 0.110807
0.110807 0.325262
0.325262 0.685165
0.685165 0.563984
0.563984 0.871871
0.871871 0.53186
0.53186 0.974538
0.974538 0.0602413
0.0602413 0.475344
0.475344 0.110132
0.110132 0.992179
